gene_id	normalized_counts
MYCTH_2308558	25055.67853
MYCTH_2303693	25079.397
MYCTH_2304613	25107.79321
MYCTH_2308852	25111.90121
MYCTH_2299042	25122.09626
MYCTH_2313324	25123.38563
MYCTH_2308831	25233.82199
MYCTH_2299308	25252.35299
MYCTH_2297048	25380.18089
MYCTH_2308952	25421.83066
MYCTH_2309086	25447.13836
MYCTH_115909	25500.96222
MYCTH_2306143	25639.04514
MYCTH_2298183	25964.02727
MYCTH_2296918	26025.43744
MYCTH_2306978	26052.42433
MYCTH_2303296	26088.13698
MYCTH_2309794	26202.05164
MYCTH_2309706	26259.32382
MYCTH_2308517	26578.93856
MYCTH_2294324	26707.726
MYCTH_2297359	26727.51638
MYCTH_2299204	26727.9062
MYCTH_2298921	26751.86456
MYCTH_2306610	26767.96673
MYCTH_2294962	27109.86065
MYCTH_2299040	27287.58432
MYCTH_2114693	27311.42274
MYCTH_2298163	27412.65356
MYCTH_40668	27530.91611
MYCTH_2311384	27555.62411
MYCTH_2297367	27564.4998
MYCTH_80987	27582.79091
MYCTH_2313457	27585.60954
MYCTH_2306931	27777.93611
MYCTH_2300313	27801.08487
MYCTH_2300461	27824.38355
MYCTH_2294418	27847.32241
MYCTH_2311881	27923.33548
MYCTH_2301802	27999.40853
MYCTH_110475	28003.72643
MYCTH_55928	28228.04746
MYCTH_2304984	28253.74498
MYCTH_2302591	28264.26987
MYCTH_2302259	28318.84335
MYCTH_2305742	28345.9202
MYCTH_2298981	28354.85586
MYCTH_2097810	28443.64273
MYCTH_2300787	28561.51547
MYCTH_2309965	28719.29882
MYCTH_2311306	28734.29154
MYCTH_2314770	28919.45159
MYCTH_2311706	29093.24717
MYCTH_2296263	29143.47277
MYCTH_113236	29200.11525
MYCTH_2294631	29316.27882
MYCTH_2038387	29350.85203
MYCTH_2295436	29404.49597
MYCTH_2304512	29514.75241
MYCTH_2301308	29533.07351
MYCTH_2304292	29562.96899
MYCTH_107134	29614.54393
MYCTH_2301807	29757.0647
MYCTH_2304703	29761.83238
MYCTH_2302339	29795.95581
MYCTH_2312055	29847.89058
MYCTH_2302123	29965.43348
MYCTH_2295812	30006.72342
MYCTH_81343	30141.35802
MYCTH_2312689	30256.20223
MYCTH_2306868	30267.89655
MYCTH_2309017	30363.84994
MYCTH_2294970	30413.62576
MYCTH_2078031	30461.60245
MYCTH_2095744	30469.69852
MYCTH_2312860	30477.79459
MYCTH_66022	30496.98526
MYCTH_2300162	30505.98089
MYCTH_104076	30699.38694
MYCTH_2306297	30732.37092
MYCTH_108504	30742.86582
MYCTH_2295767	30788.59361
MYCTH_2074876	30792.94149
MYCTH_2303459	30959.0608
MYCTH_2301421	30962.65905
MYCTH_2296504	30991.14521
MYCTH_2311792	31034.92394
MYCTH_47844	31036.72307
MYCTH_2112958	31124.88025
MYCTH_71484	31125.1801
MYCTH_2309909	31247.82052
MYCTH_2301765	31263.7128
MYCTH_2303364	31317.98644
MYCTH_2302391	31393.24988
MYCTH_2306388	31413.81989
MYCTH_117206	31601.19886
MYCTH_2300159	31623.23816
MYCTH_2308922	31718.29198
MYCTH_2311282	31789.95717
MYCTH_2299495	31799.25265
MYCTH_2089196	31811.54668
MYCTH_2305507	31992.05899
MYCTH_2031061	32021.23482
MYCTH_2297322	32052.92942
MYCTH_79157	32126.69359
MYCTH_2296914	32197.15936
MYCTH_2306410	32214.25105
MYCTH_2299288	32287.71537
MYCTH_2295769	32294.61202
MYCTH_2300119	32595.96563
MYCTH_78048	32646.34116
MYCTH_2293970	32712.90882
MYCTH_2294805	32787.27269
MYCTH_2310035	32843.34545
MYCTH_2300974	32858.63803
MYCTH_59388	32993.87233
MYCTH_96869	33105.86793
MYCTH_2313627	33253.24633
MYCTH_2313145	33277.83439
MYCTH_2294707	33434.65821
MYCTH_2071301	33511.36095
MYCTH_2308630	33525.21422
MYCTH_2308551	33636.76003
MYCTH_2308004	33642.45726
MYCTH_2299297	33671.30325
MYCTH_114738	33801.38006
MYCTH_2310028	33807.22722
MYCTH_114710	33844.34919
